queue_key,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,title_track_status,candidate_title_count,double_title_candidate,track_titles,candidate_titles,candidate_sources,review_reason,recommended_action
0b96c010-13ad-5e35-917e-13918868187f,ONEUS,oneus,group,longtail,tier_1,true,latest,recent,"로드 투 킹덤 : ACE OF ACE 〈VS〉, Pt. 2",2024-10-04,2024,album,ep,review_needed,0,false,영웅(英雄; Kick It) | WATCH IT | 영웅(英雄; Kick It) (instrumental) | WATCH IT (instrumental),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
f0a973d7-ab35-5df8-a35e-a6734fcd35a8,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,recent,CINEMA PARADISE,2024-08-26,2024,album,ep,review_needed,0,false,GOOD SO BAD | KILL THE ROMEO | The Sea (ZB1 remake) | Insomnia | Road Movie | Eternity | YURA YURA (Korean ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
3bf45981-5c4d-5799-a246-8a3adb204f9d,AB6IX,ab6ix,group,longtail,tier_1,true,latest,recent,Find YOU,2024-08-13,2024,album,ep,review_needed,0,false,KILL ME | F_ix YoU | Just do it! | Top Tier (rock version),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
dfe52d97-c270-586c-a425-66574f947111,Stray Kids,stray-kids,group,core,tier_1,true,recent,recent,ATE,2024-07-19,2024,album,ep,review_needed,0,false,MOUNTAINS | Chk Chk Boom | JJAM | I Like It | Runners | 또 다시 밤 | Stray Kids | Chk Chk Boom (Festival ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
28f5d841-b985-503c-a9c4-748864c37583,TWICE,twice,group,core,tier_1,true,recent,recent,Track by Track: TWICE,2024-07-18,2024,album,ep,review_needed,0,false,Keeper (intro) | Strategy w/MTS (intro) | Magical (intro) | Outro | Like It Like It (intro) | Sweetest Obsession (intro) | Kiss My Troubles Away (intro) | Strategy (intro) | Intro,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a27898f9-21bd-52d6-94d4-901ac0479fa5,(G)I-DLE,g-i-dle,group,core,tier_1,true,recent,recent,I SWAY,2024-07-08,2024,album,ep,review_needed,0,false,클락션 (Klaxon) | Last Forever | Bloom | Neverland,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
2152543e-b617-564e-88c4-228ad9299eb2,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,recent,誓い (CHIKAI),2024-07-02,2024,song,single,review_needed,0,false,ひとつの誓い (We’ll Never Change) | Deja Vu - Japanese Ver. | きっとずっと (Kitto Zutto),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
da8af8eb-797c-56b3-919b-d5726c86df96,H1-KEY,h1-key,group,longtail,tier_1,true,latest,recent,LOVE or HATE,2024-06-19,2024,album,ep,review_needed,0,false,Let It Burn | ♥ Letter | Iconic | Rainfalls,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
abf04b2b-9a1a-5e04-92b6-6cdda0e06fc9,ENHYPEN,enhypen,group,core,tier_1,true,latest,recent,MEMORABILIA,2024-05-13,2024,album,ep,review_needed,0,false,One In A Billion | CRIMINAL LOVE | Fatal Trouble | Teeth | Lucifer | Scream,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
81405062-d40e-5729-ba3a-fbd5219872b7,IVE,ive,group,core,tier_1,true,recent,recent,IVE SWITCH,2024-04-29,2024,album,ep,review_needed,0,false,해야 (HEYA) | Accendio | Blue Heart | Ice Queen | WOW | RESET,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
4d79fd44-16ef-5f13-979a-b2b305b5a15f,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,recent,minisode 3: TOMORROW,2024-04-01,2024,album,ep,review_needed,0,false,I’ll See You There Tomorrow | - --- -- --- .-. .-. --- .-- | Deja Vu | Miracle | The Killa (I Belong to You) | Quarter Life | Deja Vu (Anemoia remix),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
45d6fc77-2019-5d2b-a899-91faa140a410,NCT DREAM,nct-dream,unit,core,tier_1,true,recent,recent,DREAM( )SCAPE,2024-03-25,2024,album,ep,review_needed,0,false,icantfeelanything | Smoothie | BOX | Carat Cake | UNKNOWN | Breathing,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
80df7be0-7e9d-5512-9324-d74bfe011fd4,AB6IX,ab6ix,group,longtail,tier_1,true,latest,recent,THE FUTURE IS OURS: FOUND,2024-01-22,2024,album,ep,review_needed,0,false,WHISTLE | GRAB ME | TRAVELER | ALL NIGHT | ILY (I LOVE YOU),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
906a2522-8c79-57dc-83ce-b50cf798ff04,ENHYPEN,enhypen,group,core,tier_1,true,latest,recent,ORANGE BLOOD,2023-11-17,2023,album,ep,review_needed,0,false,Mortal | Sweet Venom | Still Monster | 멀어 | Orange Flower (You Complete Me) | Sweet Venom (English ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
60649bc4-3862-5435-b11e-74efc4cd6c41,&TEAM,and-team,group,core,tier_1,true,latest,recent,First Howling : NOW,2023-11-15,2023,album,album,review_needed,0,false,War Cry | Dropkick | Really Crazy | ALIEN | FIREWORK | Road Not Taken | The moon is beautiful | Blind Love | Under the skin | Scent of you | BUZZ LOVE | War Cry (Korean ver.) | Road Not Taken (Korean ver.) | FIREWORK (Korean ver.) | Scent of you (Korean ver.) | The Final Countdown (&TEAM ver.) | Melody (&TEAM ver.) | Running with the pack (&TEAM ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
819446db-77e0-58e4-9780-8f770f270947,KISS OF LIFE,kiss-of-life,group,core,tier_1,true,latest,recent,Born to be XX,2023-11-08,2023,album,ep,review_needed,0,false,Bad News | Nobody Knows | My 808 | TTG | Gentleman | Says It | Bad News (ENG ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
008c7fe4-734c-5fc9-9bb3-ba1c0a9c9188,WHIB,whib,group,longtail,tier_1,true,latest,recent,Cut‐Out,2023-11-08,2023,song,single,review_needed,0,false,BANG! | DIZZY,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
6ad01e20-03c5-59d2-a4dd-5a351c76437c,SEVENTEEN,seventeen,group,core,tier_1,true,recent,recent,SEVENTEENTH HEAVEN,2023-10-23,2023,album,ep,review_needed,0,false,SOS | God of Music | Diamond Days | Back 2 Back | Monster | Yawn | Headliner | God of Music (inst.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
3ffb6f17-6ad9-56ba-9ea1-5b4d7f422fb1,ONEUS,oneus,group,longtail,tier_1,true,latest,recent,La Dolce Vita,2023-09-26,2023,album,ep,review_needed,0,false,Intro : Beggin’ you | Baila Conmigo | Simulation | Epilogue | Baila Conmigo (Spanish ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a04193cd-6460-509c-8e88-98e34c887586,H1-KEY,h1-key,group,longtail,tier_1,true,latest,recent,Seoul Dreaming,2023-08-30,2023,album,ep,review_needed,0,false,Intro : Seoul Dreaming | SEOUL (Such a Beautiful City) | 불빛을 꺼뜨리지 마 (Time to Shine) | Low‐key Scared But H1-KEY Ready | Magical Dream | SEOUL (Such a Beautiful City) (inst.) | 불빛을 꺼뜨리지 마 (Time to Shine) (inst.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
e97ff5dc-9140-5fbf-ab97-4ab2c29acea3,ENHYPEN,enhypen,group,core,tier_1,true,latest,recent,結 -YOU-,2023-08-02,2023,song,single,review_needed,0,false,Bite Me (Japanese ver.) | Bills (Japanese ver.) | BLOSSOM,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
c6e5ad85-bd6c-5a0d-9c61-24126f071ea5,ITZY,itzy,group,core,tier_1,true,recent,recent,KILL MY DOUBT,2023-07-31,2023,album,ep,review_needed,0,false,BET ON ME | CAKE | None of My Business | Bratty (나쁜 애) | Psychic Lover | Kill Shot,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
630bc363-f214-59e0-9fd7-86fad030955a,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,recent,YOUTH IN THE SHADE,2023-07-10,2023,album,ep,review_needed,0,false,Back to ZEROBASE | In Bloom | New Kidz on the Block | And I | Our Season | Always,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
96a15775-ad08-54a0-bf87-eeacea3dcbf5,KISS OF LIFE,kiss-of-life,group,core,tier_1,true,latest,recent,KISS OF LIFE,2023-07-05,2023,album,ep,review_needed,0,false,Shhh | Bye My Neverland | Sugarcoat (NATTY Solo) | Countdown (BELLE Solo) | Kitty Cat (JULIE Solo) | Play Love Games (HANEUL Solo),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
384b8ba8-45a5-51cd-955f-14f120ac1bad,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,recent,SWEET,2023-07-05,2023,album,album,review_needed,0,false,Intro : FLOATING | Hydrangea Love | Sugar Rush Ride (Japanese Version) | 0X1=LOVESONG (I Know I Love You) [Japanese Version] | Ito | Ring | Magic | Good Boy Gone Bad (Japanese Version) | Hitori no Yoru | MOA Diary (Dubaddu Wari Wari) [Japanese Version] | Ring (Unplugged Version) | Outro : FALLING,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
dc212df2-4a37-50d6-a205-4c3152112cf7,YENA,yena,solo,unknown,tier_1,true,latest,recent,HATE XX,2023-06-27,2023,song,single,review_needed,0,false,BAD HOBBY | Hate Rodrigo | WICKED LOVE,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a712f662-9a95-579a-a84a-4bf25db3b8fe,Stray Kids,stray-kids,group,core,tier_1,true,recent,recent,★★★★★,2023-06-02,2023,album,album,review_needed,0,false,위인전 (Hall of Fame) | 특 (S-Class) | ITEM | Super Bowl | TOPLINE | DLC | 죽어보자 (GET LIT) | 충돌 (Collision) | FNF | Youtiful | THE SOUND (Korean Ver.) | Mixtape: Time Out,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
211201e1-d75d-5ece-baba-cfe31cd69d82,AB6IX,ab6ix,group,longtail,tier_1,true,latest,recent,THE FUTURE IS OURS: LOST,2023-05-29,2023,album,ep,review_needed,0,false,BLAZE | LOSER | REALITY | EDEN | SUCKER,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
c8000593-fbe1-55ae-8557-d65185f9e2cb,ENHYPEN,enhypen,group,core,tier_1,true,latest,recent,DARK BLOOD,2023-05-22,2023,album,ep,review_needed,0,false,Fate | Bite Me | Sacrifice (Eat Me Up) | Chaconne | Bills | Karma,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
8caf458f-d7e5-5785-994d-09312900627e,(G)I-DLE,g-i-dle,group,core,tier_1,true,recent,recent,I feel,2023-05-15,2023,album,ep,review_needed,0,false,퀸카 | Allergy | Lucid | All Night | Paradise | 어린 어른,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
3dfaa9b0-1495-5f41-90f3-d5a32124eda4,ONEUS,oneus,group,longtail,tier_1,true,latest,recent,PYGMALION,2023-05-08,2023,album,ep,review_needed,0,false,Intro : LETHE | ERASE ME | Unforgettable | ECHO | Halley’s Comet,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
9cf7049d-218d-54fb-94d3-7c71e91d140e,SEVENTEEN,seventeen,group,core,tier_1,true,recent,recent,FML,2023-04-24,2023,album,ep,review_needed,0,false,F*ck My Life | Super | Fire | I Don’t Understand but I Luv U | Dust | April shower,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
2689e5e1-bd54-539e-bcbb-04b337025487,PLAVE,plave,group,core,tier_1,true,latest,historical,ASTERUM,2023-03-12,2023,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
b84ca18a-f330-55fc-856b-db0ff8f671b5,TOMORROW X TOGETHER,tomorrow-x-together,group,core,tier_1,true,latest,historical,The Name Chapter: TEMPTATION,2023-01-27,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
68412c02-4101-5b88-8f9b-205159d6ab35,H1-KEY,h1-key,group,longtail,tier_1,true,latest,historical,Rose Blossom,2023-01-05,2023,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
fb4bddab-16a2-5dd5-b7d5-ee18ce5a4bf3,ATEEZ,ateez,group,core,tier_1,true,historical,historical,SPIN OFF : FROM THE WITNESS,2022-12-30,2022,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
33ead079-3517-54ff-ace7-c479f8b8c669,TREASURE,treasure,group,core,tier_1,true,latest,historical,THE SECOND STEP : CHAPTER TWO,2022-11-30,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
5ac11b84-f93e-5c0b-9349-8ffc18ae9ebb,MAMAMOO,mamamoo,group,core,tier_1,true,historical,historical,MIC ON,2022-10-11,2022,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
